Order_ID,Date,Status,TotalPrice,Order_quantity
ORD011007,2025-10-21,Completed,38211.08,3
ORD011008,2023-06-23,Completed,21509.38,4
ORD011009,2025-03-22,Processing,33715.46,5
ORD011010,2024-07-03,Cancelled,92146.45,2
ORD011011,2024-07-11,Cancelled,101333.67,1
ORD011012,2024-04-27,Shipped,80058.77,2
ORD011013,2022-05-01,Completed,77823.28,1
ORD011014,2022-11-16,Completed,107536.05,1
ORD011015,2023-01-28,Completed,94941.75,1
ORD011016,2022-09-25,Completed,52430.23,5
ORD011017,2022-08-04,Returned,42937.83,4
ORD011018,2022-06-08,Completed,50002.97,3
ORD011019,2025-11-06,Pending,87519.67,4
ORD011020,2023-11-13,Completed,116251.25,1
ORD011021,2022-01-04,Completed,28533.57,3
ORD011022,2024-03-14,Shipped,118475.4,1
ORD011023,2025-11-23,Processing,54705.42,3
ORD011024,2025-08-08,Completed,50600.76,3
ORD011025,2024-07-26,Shipped,43849.04,4
ORD011026,2024-09-03,Shipped,70759.96,2
ORD011027,2022-05-01,Completed,10488.9,3
ORD011028,2025-06-12,Completed,62598.42,4
ORD011029,2022-04-22,Completed,29335.7,2
ORD011030,2024-05-22,Pending,106998.45,3
ORD011031,2025-12-10,Shipped,14514.85,2
ORD011032,2022-07-20,Completed,103725.83,1
ORD011033,2024-08-05,Shipped,26826.01,3
ORD011034,2023-08-30,Completed,38976.33,1
ORD011035,2024-10-02,Completed,508.35,5
ORD011036,2024-05-05,Processing,76375.96,1
ORD011037,2025-03-24,Completed,7958.04,2
ORD011038,2022-04-26,Shipped,13816.16,4
ORD011039,2022-09-07,Completed,52103.77,1
ORD011040,2024-07-30,Completed,26820.32,1
ORD011041,2022-08-31,Completed,7503.17,5
ORD011042,2025-10-26,Completed,76954.36,5
ORD011043,2023-02-20,Completed,51973.64,5
ORD011044,2024-04-24,Completed,117461.12,5
ORD011045,2024-03-04,Completed,111645.28,5
ORD011046,2025-06-15,Processing,55611.71,5
ORD011047,2022-11-03,Completed,103628.19,1
ORD011048,2024-11-16,Pending,26669.06,5
ORD011049,2023-09-29,Processing,65156.15,4
ORD011050,2025-01-09,Processing,102016.75,4
ORD011051,2023-03-20,Completed,18799.11,5
ORD011052,2024-12-23,Completed,48690.51,5
ORD011053,2022-12-29,Processing,82543.83,5
ORD011054,2023-01-19,Completed,110511.31,3
ORD011055,2022-03-15,Cancelled,1959.12,2
ORD011056,2023-10-27,Completed,8243.91,4
ORD011057,2023-12-28,Completed,71053.94,3
ORD011058,2023-03-19,Completed,102317.08,2
ORD011059,2022-06-29,Completed,87355.38,2
ORD011060,2024-12-04,Completed,46132.03,3
ORD011061,2022-11-23,Returned,2622.72,3
ORD011062,2024-04-10,Cancelled,113720.13,2
ORD011063,2022-09-01,Completed,77285.99,5
ORD011064,2023-10-30,Pending,10027.62,4
ORD011065,2022-12-10,Completed,80577.89,3
ORD011066,2024-02-05,Processing,79449.18,2
ORD011067,2024-08-18,Cancelled,76822.95,4
ORD011068,2022-08-30,Returned,95658.65,1
ORD011069,2022-08-06,Shipped,7996.79,5
ORD011070,2024-02-20,Completed,85244.95,1
ORD011071,2024-06-20,Shipped,3646.82,1
ORD011072,2023-09-18,Completed,52148.96,3
ORD011073,2023-12-12,Completed,7668.0,3
ORD011074,2022-07-21,Processing,8256.76,5
ORD011075,2022-11-15,Pending,74139.16,2
ORD011076,2025-12-11,Completed,106452.67,5
ORD011077,2025-11-05,Pending,74858.87,1
ORD011078,2022-02-13,Completed,71784.82,5
ORD011079,2022-04-13,Pending,114887.14,4
ORD011080,2023-08-20,Pending,9177.47,5
ORD011081,2025-08-01,Completed,51753.47,1
ORD011082,2024-09-03,Completed,11974.04,4
ORD011083,2023-07-24,Shipped,100313.53,2
ORD011084,2024-08-18,Completed,49402.77,1
ORD011085,2024-11-28,Completed,41403.2,1
ORD011086,2023-07-28,Processing,66747.36,3
ORD011087,2025-08-19,Returned,30965.96,1
ORD011088,2023-10-23,Completed,117008.87,5
ORD011089,2022-01-14,Processing,34542.16,2
ORD011090,2024-01-19,Completed,24076.86,1
ORD011091,2022-07-09,Completed,103849.17,5
ORD011092,2024-06-10,Completed,67227.13,5
ORD011093,2025-06-04,Completed,82508.02,2
ORD011094,2025-08-14,Completed,50611.72,4
ORD011095,2023-12-11,Cancelled,32822.45,5
ORD011096,2024-01-14,Shipped,22147.39,2
ORD011097,2022-01-21,Completed,5028.9,5
ORD011098,2023-06-22,Completed,28272.45,4
ORD011099,2024-06-26,Cancelled,118005.61,2
ORD011100,2024-08-27,Cancelled,83834.33,4
ORD011101,2025-10-22,Completed,69482.0,3
ORD011102,2025-06-17,Completed,21090.25,5
ORD011103,2023-06-25,Processing,89096.69,3
ORD011104,2023-01-08,Completed,31100.12,3
ORD011105,2022-08-29,Completed,76213.86,5
ORD011106,2025-05-17,Completed,57535.92,3
ORD011107,2024-01-30,Completed,80827.94,1
ORD011108,2025-01-22,Shipped,25681.17,1
ORD011109,2023-05-24,Shipped,117929.17,3
ORD011110,2022-01-29,Completed,56731.01,2
ORD011111,2023-05-12,Completed,73370.34,2
ORD011112,2023-10-17,Completed,107718.77,3
ORD011113,2023-04-26,Completed,18091.27,2
ORD011114,2023-02-23,Completed,11972.41,2
ORD011115,2024-06-04,Completed,95096.35,4
ORD011116,2022-01-14,Completed,20310.77,4
ORD011117,2022-01-26,Completed,45167.41,2
ORD011118,2023-10-30,Completed,102873.94,3
ORD011119,2023-09-17,Shipped,5793.74,5
ORD011120,2023-08-23,Shipped,73765.49,2
ORD011121,2024-02-16,Completed,19528.7,5
ORD011122,2023-01-04,Completed,62827.29,3
ORD011123,2024-05-26,Completed,3284.12,4
ORD011124,2024-01-10,Shipped,75789.36,2
ORD011125,2024-02-19,Shipped,87011.86,4
ORD011126,2025-01-07,Completed,44379.24,1
ORD011127,2023-02-20,Completed,50458.78,2
ORD011128,2024-07-31,Cancelled,116649.21,1
ORD011129,2024-01-28,Completed,8090.19,1
ORD011130,2024-07-09,Completed,76491.32,2
ORD011131,2022-07-15,Processing,100347.6,2
ORD011132,2024-06-27,Shipped,112496.75,3
ORD011133,2025-11-30,Completed,90975.81,3
ORD011134,2024-09-25,Completed,25779.51,4
ORD011135,2025-04-18,Completed,118518.17,4
ORD011136,2025-11-14,Completed,63239.14,1
ORD011137,2023-01-13,Returned,30156.67,3
ORD011138,2022-06-04,Completed,66315.42,5
ORD011139,2023-04-02,Shipped,78738.66,2
ORD011140,2023-11-08,Returned,47146.37,5
ORD011141,2025-08-14,Completed,101482.01,3
ORD011142,2023-08-14,Completed,32744.59,4
ORD011143,2024-02-25,Completed,75338.49,2
ORD011144,2025-01-14,Completed,18806.42,2
ORD011145,2024-04-15,Returned,94298.67,2
ORD011146,2022-09-27,Shipped,96097.85,3
ORD011147,2024-11-26,Completed,15081.86,4
ORD011148,2024-02-10,Completed,67300.61,1
ORD011149,2025-08-28,Completed,68650.99,4
ORD011150,2022-06-02,Completed,31927.68,5
ORD011151,2024-12-19,Completed,79133.78,4
ORD011152,2022-05-25,Completed,74154.17,2
ORD011153,2024-02-13,Completed,62197.45,5
ORD011154,2024-02-04,Completed,58426.87,2
ORD011155,2023-05-18,Processing,90148.91,1
ORD011156,2024-01-08,Completed,76260.28,2
ORD011157,2025-08-25,Completed,78335.29,3
ORD011158,2022-03-12,Shipped,38259.43,2
ORD011159,2022-05-31,Processing,73813.37,4
ORD011160,2024-12-18,Completed,20589.3,3
ORD011161,2022-01-04,Completed,81175.89,5
ORD011162,2024-11-28,Processing,106805.21,5
ORD011163,2022-07-07,Cancelled,63271.54,1
ORD011164,2023-08-02,Shipped,55516.58,1
ORD011165,2023-02-23,Completed,109733.38,2
ORD011166,2024-04-27,Processing,29716.17,1
ORD011167,2025-02-17,Completed,78193.36,5
ORD011168,2023-07-12,Processing,31697.98,3
ORD011169,2022-08-20,Completed,16552.53,4
ORD011170,2025-12-26,Shipped,52068.26,2
ORD011171,2023-03-12,Completed,102514.55,4
ORD011172,2022-05-29,Shipped,93205.32,2
ORD011173,2024-10-29,Processing,82231.88,1
ORD011174,2023-09-01,Completed,28335.74,3
ORD011175,2024-08-18,Processing,92651.12,1
ORD011176,2024-02-09,Completed,39869.29,4
ORD011177,2025-02-11,Completed,21600.89,3
ORD011178,2024-12-12,Completed,8351.95,1
ORD011179,2022-12-07,Shipped,33873.18,4
ORD011180,2022-11-23,Completed,13023.23,2
ORD011181,2024-06-21,Returned,74484.53,3
ORD011182,2022-09-26,Completed,26455.82,1
ORD011183,2024-09-29,Processing,16385.27,1
ORD011184,2022-02-04,Completed,94492.87,4
ORD011185,2024-10-08,Completed,104305.2,2
ORD011186,2022-07-08,Shipped,65561.03,5
ORD011187,2022-12-08,Shipped,38437.11,5
ORD011188,2023-06-20,Completed,3404.57,2
ORD011189,2024-07-17,Completed,16069.44,3
ORD011190,2025-03-06,Completed,11186.98,4
ORD011191,2022-07-18,Completed,41622.87,5
ORD011192,2022-05-23,Cancelled,116841.95,1
ORD011193,2022-05-12,Completed,91049.63,2
ORD011194,2025-01-17,Completed,19154.08,2
ORD011195,2024-07-08,Processing,26231.83,1
ORD011196,2025-03-04,Cancelled,4072.95,2
ORD011197,2022-07-06,Processing,106574.98,5
ORD011198,2023-07-22,Shipped,1083.78,3
ORD011199,2025-12-13,Completed,10342.65,4
ORD011200,2024-08-11,Completed,4784.64,4
ORD011201,2025-07-19,Completed,19227.98,4
ORD011202,2025-12-31,Processing,6303.58,3
ORD011203,2023-02-24,Completed,1360.48,5
ORD011204,2023-02-28,Processing,27828.49,3
ORD011205,2025-12-25,Completed,114588.83,1
ORD011206,2022-05-20,Completed,39392.3,2
ORD011207,2022-09-02,Completed,33016.65,5
ORD011208,2024-01-14,Completed,105479.07,1
ORD011209,2023-03-30,Processing,12509.13,3
ORD011210,2024-06-26,Processing,71206.01,1
ORD011211,2022-11-03,Completed,100271.19,5
ORD011212,2022-07-11,Completed,57592.18,1
ORD011213,2025-07-17,Pending,40887.14,2
ORD011214,2023-04-30,Processing,40823.36,4
ORD011215,2023-04-07,Completed,95545.17,2
ORD011216,2024-01-12,Processing,114734.59,5
ORD011217,2022-07-27,Completed,26943.56,2
ORD011218,2022-01-24,Completed,2822.23,5
ORD011219,2024-03-13,Completed,36164.11,5
ORD011220,2022-03-31,Completed,58833.04,4
ORD011221,2023-05-09,Completed,51947.69,3
ORD011222,2022-01-12,Pending,47263.77,3
ORD011223,2023-06-08,Returned,27405.3,1
ORD011224,2024-01-09,Shipped,104136.08,3
ORD011225,2023-08-12,Completed,46926.96,3
ORD011226,2022-08-05,Pending,12172.82,1
ORD011227,2023-03-14,Shipped,3040.16,5
ORD011228,2023-12-14,Completed,45348.62,1
ORD011229,2025-05-21,Completed,65931.9,5
ORD011230,2022-08-18,Completed,101247.38,1
ORD011231,2023-12-05,Shipped,4365.08,3
ORD011232,2024-03-09,Completed,111036.1,5
ORD011233,2023-12-27,Shipped,57042.67,4
ORD011234,2024-03-12,Shipped,48448.38,3
ORD011235,2024-11-21,Pending,80999.91,2
ORD011236,2025-05-22,Pending,118996.68,3
ORD011237,2025-07-27,Processing,51284.63,3
ORD011238,2022-12-04,Completed,94257.78,4
ORD011239,2025-02-12,Completed,31222.42,1
ORD011240,2023-04-11,Returned,106827.08,1
ORD011241,2024-09-26,Completed,27684.15,3
ORD011242,2023-08-20,Completed,11062.29,3
ORD011243,2025-04-07,Shipped,14242.22,4
ORD011244,2022-05-12,Cancelled,40785.33,3
ORD011245,2023-12-29,Shipped,69865.94,3
ORD011246,2022-04-12,Completed,115332.59,5
ORD011247,2024-05-23,Completed,107779.14,5
ORD011248,2023-02-05,Processing,36948.71,3
ORD011249,2023-06-05,Returned,109396.92,4
ORD011250,2025-04-30,Completed,82707.33,4
ORD011251,2022-03-19,Completed,75687.95,4
ORD011252,2024-12-02,Cancelled,3464.16,5
ORD011253,2025-08-13,Cancelled,39146.49,3
ORD011254,2025-09-23,Completed,85317.0,3
ORD011255,2023-02-10,Completed,18528.79,1
ORD011256,2024-10-04,Completed,35824.4,4
ORD011257,2022-12-22,Completed,2024.12,4
ORD011258,2023-02-19,Completed,39098.52,3
ORD011259,2022-07-11,Processing,22990.8,1
ORD011260,2025-01-23,Completed,119277.64,2
ORD011261,2022-05-22,Completed,41898.15,5
ORD011262,2022-07-17,Completed,81636.6,3
ORD011263,2023-12-20,Completed,73880.08,4
ORD011264,2025-02-07,Shipped,66758.86,3
ORD011265,2023-03-09,Completed,73820.99,2
ORD011266,2025-06-20,Shipped,89275.94,5
ORD011267,2025-01-17,Pending,3642.88,1
ORD011268,2025-09-15,Completed,51082.53,5
ORD011269,2022-10-07,Returned,114290.68,4
ORD011270,2023-07-23,Shipped,34544.56,4
ORD011271,2024-08-07,Processing,45434.83,4
ORD011272,2023-11-09,Completed,46198.53,3
ORD011273,2023-12-24,Shipped,31747.27,5
ORD011274,2023-09-19,Completed,78028.16,1
ORD011275,2022-11-14,Completed,69851.72,5
ORD011276,2025-03-31,Completed,105735.29,1
ORD011277,2022-01-17,Shipped,52115.6,5
ORD011278,2022-08-08,Completed,75622.84,3
ORD011279,2022-11-10,Completed,81304.01,5
ORD011280,2023-05-20,Completed,17344.15,3
ORD011281,2023-11-22,Completed,91467.31,5
ORD011282,2022-09-08,Shipped,64638.35,1
ORD011283,2024-12-19,Shipped,95102.85,5
ORD011284,2023-02-25,Completed,22688.33,3
ORD011285,2023-11-25,Shipped,102099.02,1
ORD011286,2022-01-31,Completed,58933.85,4
ORD011287,2022-04-19,Processing,27385.14,5
ORD011288,2022-08-03,Completed,35096.34,5
ORD011289,2024-04-02,Processing,55938.24,4
ORD011290,2025-08-17,Completed,70010.22,1
ORD011291,2024-09-29,Completed,39741.62,1
ORD011292,2025-05-17,Shipped,55254.71,5
ORD011293,2023-09-20,Completed,35541.87,4
ORD011294,2024-06-12,Completed,3427.62,3
ORD011295,2023-05-22,Completed,106810.48,1
ORD011296,2025-02-05,Completed,56763.51,4
ORD011297,2025-11-17,Pending,14415.33,2
ORD011298,2024-02-03,Cancelled,89540.71,3
ORD011299,2025-05-12,Completed,73189.86,4
ORD011300,2024-02-12,Cancelled,20038.13,5
ORD011301,2024-09-01,Completed,27576.39,4
ORD011302,2024-09-28,Completed,113758.53,3
ORD011303,2025-07-23,Shipped,81328.55,2
ORD011304,2022-03-24,Pending,80179.77,5
ORD011305,2025-10-31,Completed,91892.34,4
ORD011306,2023-06-28,Shipped,110908.47,1
ORD011307,2022-02-13,Completed,37328.84,2
ORD011308,2023-04-18,Shipped,62444.42,4
ORD011309,2024-06-28,Completed,93730.59,5
ORD011310,2025-07-20,Completed,10759.03,5
ORD011311,2025-07-08,Processing,111946.58,1
ORD011312,2022-01-16,Completed,56759.56,1
ORD011313,2023-05-02,Completed,22737.22,3
ORD011314,2025-09-16,Completed,53251.67,2
ORD011315,2022-05-18,Completed,64326.48,2
ORD011316,2023-06-23,Completed,63301.03,1
ORD011317,2025-10-12,Completed,23018.85,1
ORD011318,2025-02-24,Completed,96672.74,1
ORD011319,2023-08-11,Completed,8312.85,1
ORD011320,2023-02-24,Completed,3508.09,2
ORD011321,2023-04-14,Completed,58036.37,5
ORD011322,2023-10-25,Processing,14964.52,3
ORD011323,2024-07-14,Cancelled,104563.16,4
ORD011324,2022-07-20,Cancelled,8173.22,2
ORD011325,2025-04-28,Shipped,64288.14,5
ORD011326,2025-07-28,Completed,28151.61,4
ORD011327,2025-08-18,Processing,65679.78,1
ORD011328,2025-01-28,Completed,32589.86,5
ORD011329,2025-09-29,Completed,36136.48,1
ORD011330,2022-08-02,Completed,88428.12,5
ORD011331,2024-12-20,Completed,1667.94,4
ORD011332,2024-11-06,Returned,107699.17,3
ORD011333,2025-10-06,Processing,90251.14,1
ORD011334,2023-01-14,Completed,113786.47,3
ORD011335,2024-08-15,Completed,52151.52,2
ORD011336,2025-01-21,Completed,4561.12,4
ORD011337,2022-06-10,Completed,100222.6,4
ORD011338,2024-11-23,Completed,82900.92,2
ORD011339,2022-11-07,Completed,109352.41,4
ORD011340,2022-01-15,Completed,62651.71,2
ORD011341,2022-01-07,Completed,78167.09,1
ORD011342,2023-04-16,Shipped,94560.19,5
ORD011343,2024-04-02,Completed,78716.58,1
ORD011344,2023-01-14,Completed,30981.07,4
ORD011345,2024-04-13,Processing,67523.32,2
ORD011346,2023-04-24,Completed,24814.05,1
ORD011347,2025-12-01,Cancelled,78052.56,4
ORD011348,2025-02-17,Completed,97274.81,4
ORD011349,2023-03-02,Completed,43971.55,1
ORD011350,2024-10-28,Processing,44122.72,2
ORD011351,2022-06-30,Completed,111936.61,1
ORD011352,2022-04-16,Completed,8083.43,4
ORD011353,2022-05-29,Processing,60687.11,2
ORD011354,2024-07-20,Cancelled,91227.53,4
ORD011355,2023-09-27,Completed,61552.56,2
ORD011356,2024-04-27,Completed,56913.19,1
ORD011357,2022-05-26,Cancelled,63925.1,3
ORD011358,2022-06-30,Completed,30157.66,1
ORD011359,2024-12-23,Completed,9407.21,5
ORD011360,2025-07-21,Completed,53585.43,2
ORD011361,2025-07-22,Completed,39807.78,5
ORD011362,2022-11-14,Completed,93362.73,1
ORD011363,2025-08-16,Returned,94564.09,2
ORD011364,2025-03-17,Cancelled,33230.44,1
ORD011365,2024-05-13,Completed,38345.86,5
ORD011366,2022-12-24,Completed,29535.16,2
ORD011367,2024-11-13,Completed,76064.55,2
ORD011368,2025-10-08,Completed,41208.92,1
ORD011369,2022-04-17,Shipped,28128.27,2
ORD011370,2022-03-02,Shipped,60046.55,4
ORD011371,2024-10-03,Completed,33892.89,5
ORD011372,2022-06-08,Completed,33595.59,1
ORD011373,2022-01-02,Shipped,106541.44,5
ORD011374,2022-11-21,Completed,13070.6,4
ORD011375,2024-05-09,Completed,24584.76,5
ORD011376,2024-10-28,Completed,53848.99,5
ORD011377,2024-07-07,Completed,26080.98,2
ORD011378,2022-05-24,Completed,51374.56,5
ORD011379,2022-09-24,Completed,96456.63,2
ORD011380,2022-02-21,Shipped,116278.99,4
ORD011381,2025-08-24,Processing,73540.87,2
ORD011382,2024-04-14,Processing,84854.78,1
ORD011383,2024-01-07,Completed,6383.82,5
ORD011384,2024-04-25,Shipped,9397.13,3
ORD011385,2024-04-30,Completed,77507.72,3
ORD011386,2024-09-01,Completed,81217.01,2
ORD011387,2022-06-25,Processing,50270.05,3
ORD011388,2023-03-30,Cancelled,33046.87,5
ORD011389,2024-10-12,Completed,58058.36,4
ORD011390,2025-11-10,Shipped,67761.59,3
ORD011391,2024-04-27,Pending,60859.63,3
ORD011392,2023-01-28,Completed,109482.85,5
ORD011393,2025-03-04,Completed,65188.55,3
ORD011394,2024-02-12,Cancelled,91150.7,2
ORD011395,2023-10-27,Completed,32606.45,2
ORD011396,2024-03-09,Completed,99996.21,3
ORD011397,2024-09-08,Completed,19070.99,1
ORD011398,2025-04-18,Shipped,74332.94,2
ORD011399,2022-08-11,Completed,109620.07,1
ORD011400,2024-04-21,Processing,52859.93,2
ORD011401,2022-01-06,Completed,70897.45,2
ORD011402,2022-03-05,Completed,119144.08,5
ORD011403,2025-07-04,Completed,31027.63,4
ORD011404,2025-01-29,Completed,107086.14,5
ORD011405,2023-10-15,Cancelled,87872.55,5
ORD011406,2024-04-26,Completed,2313.97,1
ORD011407,2025-04-30,Shipped,73958.89,1
ORD011408,2024-10-25,Completed,104061.8,1
ORD011409,2023-04-27,Completed,81570.85,2
ORD011410,2025-10-16,Completed,4357.3,3
ORD011411,2023-01-07,Completed,70772.32,3
ORD011412,2024-04-06,Completed,8382.13,1
ORD011413,2024-08-30,Completed,44104.09,3
ORD011414,2022-11-01,Completed,25856.5,4
ORD011415,2025-09-26,Completed,82415.58,1
ORD011416,2024-03-18,Completed,94213.85,1
ORD011417,2024-09-07,Completed,118892.5,3
ORD011418,2025-03-17,Completed,14337.83,3
ORD011419,2024-02-17,Completed,89690.99,1
ORD011420,2025-10-12,Shipped,105493.15,4
ORD011421,2022-06-12,Shipped,23644.6,3
ORD011422,2025-11-20,Completed,2991.2,4
ORD011423,2024-02-11,Completed,83387.49,3
ORD011424,2022-06-23,Pending,11422.65,5
ORD011425,2024-03-03,Completed,91218.09,2
ORD011426,2023-11-12,Shipped,39712.81,4
ORD011427,2022-02-04,Shipped,31911.44,3
ORD011428,2023-01-05,Completed,32564.46,2
ORD011429,2024-12-10,Completed,23725.56,3
ORD011430,2025-04-20,Completed,73156.07,3
ORD011431,2022-04-13,Cancelled,48330.59,5
ORD011432,2023-10-18,Completed,61910.27,1
ORD011433,2023-08-16,Completed,34969.5,1
ORD011434,2023-04-02,Pending,50574.81,2
ORD011435,2023-11-15,Cancelled,53667.04,5
ORD011436,2025-02-28,Completed,14952.3,4
ORD011437,2022-12-04,Shipped,73689.62,4
ORD011438,2022-02-15,Completed,25390.41,5
ORD011439,2022-05-24,Pending,35669.6,3
ORD011440,2023-07-17,Processing,95034.09,1
ORD011441,2024-06-19,Returned,39977.89,3
ORD011442,2022-03-25,Pending,4151.31,5
ORD011443,2025-02-14,Completed,48428.5,3
ORD011444,2025-08-05,Completed,7359.44,2
ORD011445,2024-12-15,Completed,42140.74,4
ORD011446,2025-08-18,Returned,83886.06,4
ORD011447,2022-04-18,Processing,115807.17,1
ORD011448,2024-07-21,Completed,48172.81,2
ORD011449,2025-05-26,Completed,119613.99,4
ORD011450,2025-08-11,Completed,78943.12,5
ORD011451,2022-09-29,Completed,86481.84,2
ORD011452,2023-03-23,Completed,46272.14,5
ORD011453,2023-10-05,Completed,50890.3,5
ORD011454,2022-08-31,Completed,70123.21,4
ORD011455,2023-09-19,Shipped,100579.51,1
ORD011456,2025-01-07,Completed,110748.49,1
ORD011457,2023-02-21,Processing,108307.78,3
ORD011458,2025-04-19,Completed,17020.54,5
ORD011459,2022-09-05,Completed,33820.21,5
ORD011460,2023-07-07,Completed,46732.38,4
ORD011461,2024-11-02,Shipped,51458.82,5
ORD011462,2022-01-17,Pending,47206.34,5
ORD011463,2023-04-21,Completed,62426.94,4
ORD011464,2023-09-01,Completed,118434.76,1
ORD011465,2022-03-20,Completed,39164.48,2
ORD011466,2022-04-19,Processing,34593.62,5
ORD011467,2023-07-26,Processing,31619.24,3
ORD011468,2024-01-12,Completed,54601.4,1
ORD011469,2024-09-10,Completed,87297.91,3
ORD011470,2023-11-16,Completed,7779.03,1
ORD011471,2023-07-22,Completed,66178.07,2
ORD011472,2022-07-05,Cancelled,38453.89,4
ORD011473,2023-06-02,Shipped,73508.65,2
ORD011474,2025-01-23,Completed,29088.43,1
ORD011475,2022-03-05,Completed,112905.05,5
ORD011476,2025-05-10,Completed,63021.73,4
ORD011477,2022-02-08,Pending,81277.76,1
ORD011478,2024-09-10,Completed,64425.41,3
ORD011479,2022-08-06,Completed,43308.31,4
ORD011480,2025-05-15,Completed,26251.36,5
ORD011481,2024-07-14,Pending,47545.92,3
ORD011482,2023-09-16,Shipped,83147.77,4
ORD011483,2022-07-08,Shipped,97829.46,4
ORD011484,2022-05-18,Shipped,93435.96,4
ORD011485,2024-06-19,Completed,49056.61,2
ORD011486,2024-04-06,Processing,49633.89,5
ORD011487,2024-03-14,Cancelled,91989.66,2
ORD011488,2022-01-22,Completed,14765.92,5
ORD011489,2024-04-19,Cancelled,89434.6,2
ORD011490,2023-09-13,Completed,62127.72,5
ORD011491,2024-01-21,Completed,48586.81,3
ORD011492,2024-07-15,Shipped,68259.1,3
ORD011493,2023-09-01,Completed,27387.25,3
ORD011494,2025-02-27,Completed,98146.53,2
ORD011495,2022-08-12,Pending,12830.65,3
ORD011496,2025-01-12,Processing,20861.26,4
ORD011497,2024-12-23,Processing,84225.4,1
ORD011498,2022-12-01,Pending,110187.61,3
ORD011499,2025-04-21,Completed,94887.86,1
ORD011500,2024-02-29,Completed,42964.38,1
ORD011501,2024-03-28,Completed,76141.65,3
ORD011502,2022-03-22,Completed,50542.55,5
ORD011503,2023-03-24,Completed,72332.59,1
ORD011504,2023-09-08,Completed,16397.43,3
ORD011505,2022-09-09,Completed,107134.85,3
ORD011506,2025-11-13,Cancelled,39582.97,4
ORD011507,2024-11-25,Completed,55729.26,2
ORD011508,2022-12-24,Completed,78372.63,1
ORD011509,2023-02-09,Completed,89260.07,5
ORD011510,2023-11-05,Shipped,29063.25,2
ORD011511,2022-11-13,Completed,37630.2,5
ORD011512,2023-10-19,Completed,32496.24,5
ORD011513,2025-10-01,Completed,10534.91,4
ORD011514,2024-01-16,Cancelled,101027.31,5
ORD011515,2022-01-29,Completed,34120.36,4
ORD011516,2025-07-27,Completed,37176.99,5
ORD011517,2025-09-30,Processing,106585.48,4
ORD011518,2022-10-15,Completed,44547.93,4
ORD011519,2024-01-12,Completed,44649.87,4
ORD011520,2025-09-11,Completed,15733.2,1
ORD011521,2025-01-14,Shipped,91420.82,2
ORD011522,2022-12-22,Completed,54867.86,4
ORD011523,2022-06-05,Completed,81146.5,3
ORD011524,2025-12-15,Shipped,74309.45,5
ORD011525,2023-09-07,Returned,14185.58,5
ORD011526,2023-11-27,Processing,117858.6,3
ORD011527,2023-12-04,Shipped,99153.4,3
ORD011528,2024-12-27,Pending,15481.94,4
ORD011529,2025-08-17,Processing,96829.38,4
ORD011530,2023-05-24,Completed,10616.58,5
ORD011531,2025-12-28,Shipped,34405.19,5
ORD011532,2023-05-17,Completed,101694.18,3
ORD011533,2024-08-06,Processing,93066.92,3
ORD011534,2023-10-12,Processing,11041.08,5
ORD011535,2022-10-11,Completed,106221.28,5
ORD011536,2025-10-07,Processing,91106.36,1
ORD011537,2023-12-21,Cancelled,50411.32,3
ORD011538,2022-02-17,Completed,48481.26,1
ORD011539,2025-07-02,Processing,13483.63,4
ORD011540,2024-07-19,Cancelled,92670.33,3
ORD011541,2023-05-04,Completed,19086.36,4
ORD011542,2024-12-31,Shipped,14700.59,2
ORD011543,2025-05-05,Completed,27734.09,3
ORD011544,2022-09-19,Shipped,107098.5,3
ORD011545,2022-02-04,Completed,30873.94,3
ORD011546,2023-03-08,Completed,93665.42,2
ORD011547,2022-04-08,Completed,112123.52,3
ORD011548,2022-01-31,Cancelled,59832.95,5
ORD011549,2025-04-06,Shipped,82302.57,3
ORD011550,2023-07-11,Completed,29167.37,1
ORD011551,2025-06-29,Pending,113498.4,2
ORD011552,2023-11-09,Completed,17491.48,4
ORD011553,2024-02-23,Processing,84969.71,3
ORD011554,2024-10-16,Shipped,36533.23,5
ORD011555,2024-06-25,Completed,88121.61,3
ORD011556,2023-04-15,Completed,100198.99,2
ORD011557,2023-08-16,Completed,69863.94,5
ORD011558,2023-12-21,Completed,69613.14,1
ORD011559,2023-12-25,Completed,60797.8,5
ORD011560,2023-01-18,Shipped,53066.97,5
ORD011561,2022-01-31,Shipped,112858.68,5
ORD011562,2023-01-04,Processing,41142.63,5
ORD011563,2024-07-01,Processing,29448.76,5
ORD011564,2022-05-26,Completed,82013.17,1
ORD011565,2024-01-11,Completed,52143.69,5
ORD011566,2025-10-25,Pending,102936.25,5
ORD011567,2025-07-24,Completed,90826.73,4
ORD011568,2023-08-22,Processing,99993.08,1
ORD011569,2023-10-17,Completed,19305.13,4
ORD011570,2022-01-08,Processing,77019.46,4
ORD011571,2024-12-30,Shipped,53977.34,2
ORD011572,2024-12-01,Shipped,53946.62,5
ORD011573,2025-04-02,Completed,6887.83,3
ORD011574,2022-03-12,Completed,79911.45,1
ORD011575,2024-03-30,Completed,5954.66,2
ORD011576,2024-08-05,Shipped,109389.68,5
ORD011577,2025-07-19,Returned,69931.17,2
ORD011578,2023-05-30,Completed,110391.52,3
ORD011579,2022-12-10,Completed,23222.13,4
ORD011580,2023-06-08,Completed,75679.91,3
ORD011581,2024-09-05,Shipped,2057.17,3
