Transaction_ID,Quantity,TotalPrice,Status,CreatedDate,Payment_ID,Customer_account_ID
TXN010274,10,187117.5,Completed,2023-08-15 18:22:00,PAY015747,CST000773
TXN010275,9,1236.27,Completed,2024-02-13 18:08:00,PAY005608,CST001973
TXN010276,3,23740.29,Completed,2023-01-22 12:06:00,PAY018180,CST000385
TXN010277,7,123591.18,Completed,2024-12-27 13:55:00,PAY023580,CST000602
TXN010278,8,127252.81,Failed,2024-08-02 16:47:00,PAY022983,CST000924
TXN010279,3,962.46,Failed,2023-11-05 15:31:00,PAY017289,CST001665
TXN010280,6,24286.93,Completed,2023-03-30 10:04:00,PAY010809,CST002271
TXN010281,3,73899.83,Completed,2024-02-05 15:28:00,PAY011024,CST001848
TXN010282,2,32828.83,Completed,2024-09-24 14:07:00,PAY001598,CST001489
TXN010283,7,104120.88,Completed,2024-02-10 09:39:00,PAY011909,CST000819
TXN010284,7,24540.48,Completed,2022-02-13 15:58:00,PAY020906,CST002815
TXN010285,7,45235.55,Completed,2023-12-17 17:58:00,PAY009901,CST000532
TXN010286,2,52506.99,Refunded,2025-12-30 15:07:00,PAY023194,CST001755
TXN010287,1,164598.38,Failed,2022-10-23 10:58:00,PAY014099,CST001887
TXN010288,3,80936.74,Completed,2022-10-06 14:03:00,PAY022484,CST000838
TXN010289,2,173785.13,Completed,2023-07-22 12:08:00,PAY015257,CST001908
TXN010290,7,178523.84,Completed,2024-04-05 15:52:00,PAY021078,CST000750
TXN010291,6,40847.06,Completed,2025-06-06 19:02:00,PAY002341,CST001664
TXN010292,10,125849.61,Pending,2022-03-12 21:12:00,PAY003262,CST002762
TXN010293,2,78525.99,Pending,2022-08-02 14:33:00,PAY017007,CST002992
TXN010294,2,112710.79,Completed,2024-11-22 08:09:00,PAY002590,CST002862
TXN010295,9,74577.76,Completed,2025-11-14 13:25:00,PAY002990,CST001659
TXN010296,6,79911.11,Completed,2024-12-03 12:39:00,PAY010713,CST002746
TXN010297,3,60220.0,Pending,2022-01-08 10:31:00,PAY007631,CST000532
TXN010298,5,184845.98,Completed,2022-08-24 20:36:00,PAY019256,CST000404
TXN010299,6,101058.64,Refunded,2023-09-25 19:42:00,PAY005285,CST000576
TXN010300,2,96946.77,Completed,2023-04-02 09:17:00,PAY008925,CST001349
TXN010301,10,118129.52,Failed,2022-04-21 09:46:00,PAY019811,CST000480
TXN010302,2,177981.6,Completed,2023-12-19 16:17:00,PAY014357,CST002039
TXN010303,5,75809.17,Completed,2025-05-30 09:24:00,PAY018170,CST000897
TXN010304,7,24129.5,Refunded,2024-10-04 15:53:00,PAY015165,CST001050
TXN010305,5,179472.42,Completed,2023-02-11 17:02:00,PAY003544,CST000596
TXN010306,10,171411.73,Pending,2022-01-01 21:40:00,PAY013320,CST001278
TXN010307,2,194168.66,Completed,2025-08-09 12:23:00,PAY022216,CST000079
TXN010308,9,156017.97,Completed,2022-01-23 09:08:00,PAY014530,CST000972
TXN010309,10,175113.53,Completed,2022-01-28 08:56:00,PAY003307,CST002798
TXN010310,6,40484.29,Refunded,2025-04-30 14:16:00,PAY017245,CST002103
TXN010311,6,147458.34,Pending,2022-06-26 08:48:00,PAY022642,CST002721
TXN010312,6,179935.24,Completed,2023-06-26 09:28:00,PAY008302,CST002069
TXN010313,10,48238.9,Failed,2023-12-31 14:09:00,PAY011150,CST001659
TXN010314,3,15184.31,Refunded,2022-09-20 21:11:00,PAY016138,CST002445
TXN010315,8,48132.01,Completed,2023-08-03 15:20:00,PAY000902,CST002324
TXN010316,7,184038.79,Completed,2023-09-23 11:48:00,PAY014268,CST000754
TXN010317,3,106317.96,Completed,2025-12-17 09:14:00,PAY003783,CST001341
TXN010318,4,97649.29,Completed,2023-07-15 11:04:00,PAY005745,CST000511
TXN010319,6,80156.1,Refunded,2025-11-03 12:21:00,PAY017457,CST001657
TXN010320,7,163129.86,Failed,2022-10-23 11:41:00,PAY012878,CST001266
TXN010321,10,17139.82,Completed,2025-02-13 18:36:00,PAY024053,CST002054
TXN010322,5,25041.76,Completed,2025-09-15 20:39:00,PAY002650,CST000111
TXN010323,5,64638.86,Completed,2023-08-15 13:03:00,PAY003585,CST002539
TXN010324,8,76625.52,Completed,2025-09-24 10:18:00,PAY024362,CST000835
TXN010325,1,149259.29,Completed,2022-04-09 10:41:00,PAY016031,CST002646
TXN010326,6,60741.97,Completed,2025-09-08 11:00:00,PAY006683,CST002080
TXN010327,10,173370.85,Completed,2024-11-10 09:01:00,PAY010770,CST002375
TXN010328,8,29778.02,Completed,2024-10-12 17:31:00,PAY012429,CST002016
TXN010329,5,95388.43,Completed,2025-06-26 15:11:00,PAY019376,CST000330
TXN010330,2,95385.92,Completed,2024-02-02 21:47:00,PAY017063,CST001010
TXN010331,5,157233.19,Completed,2025-01-27 20:55:00,PAY017581,CST001972
TXN010332,10,123330.79,Completed,2022-02-22 17:17:00,PAY012880,CST000307
TXN010333,9,116764.08,Completed,2024-03-29 16:05:00,PAY018071,CST000728
TXN010334,7,73780.4,Completed,2025-06-25 21:55:00,PAY013077,CST000909
TXN010335,10,142344.83,Completed,2023-05-22 13:52:00,PAY013757,CST001896
TXN010336,4,63911.55,Completed,2022-10-03 13:14:00,PAY015249,CST001420
TXN010337,4,13269.53,Pending,2024-07-15 17:38:00,PAY020955,CST001605
TXN010338,3,102826.63,Completed,2023-08-08 09:57:00,PAY016670,CST000216
TXN010339,3,109117.85,Completed,2024-12-01 17:49:00,PAY015805,CST000937
TXN010340,2,120588.55,Pending,2025-01-24 11:45:00,PAY016404,CST001448
TXN010341,1,103034.62,Completed,2024-12-13 14:17:00,PAY005027,CST000992
TXN010342,3,115254.21,Completed,2024-07-12 19:08:00,PAY012603,CST001675
TXN010343,10,66900.74,Failed,2023-09-29 10:46:00,PAY014627,CST000596
TXN010344,5,135033.13,Completed,2023-06-17 17:20:00,PAY021281,CST000101
TXN010345,9,82753.56,Completed,2023-10-10 19:48:00,PAY018790,CST002565
TXN010346,3,30811.2,Completed,2025-07-13 21:16:00,PAY020366,CST000987
TXN010347,8,168722.55,Failed,2023-11-11 08:47:00,PAY022826,CST001835
TXN010348,1,117024.16,Completed,2023-12-25 09:07:00,PAY016720,CST000356
TXN010349,9,160049.3,Refunded,2025-09-27 13:46:00,PAY019812,CST000862
TXN010350,4,90502.75,Completed,2023-02-08 14:06:00,PAY017009,CST002881
TXN010351,4,146450.17,Completed,2022-07-03 13:38:00,PAY009831,CST002184
TXN010352,1,46400.37,Completed,2025-11-09 13:19:00,PAY009333,CST000426
TXN010353,2,183667.43,Completed,2022-02-15 08:45:00,PAY018455,CST000526
TXN010354,4,72663.31,Completed,2024-03-24 15:12:00,PAY017985,CST002737
TXN010355,3,111787.55,Completed,2024-07-18 16:58:00,PAY024076,CST000005
TXN010356,9,156265.2,Completed,2023-07-27 11:15:00,PAY014581,CST002887
TXN010357,7,9530.71,Completed,2022-04-18 16:58:00,PAY002848,CST001711
TXN010358,10,113620.43,Completed,2023-05-26 09:15:00,PAY023048,CST000228
TXN010359,4,109034.29,Completed,2024-12-28 09:13:00,PAY016819,CST001759
TXN010360,2,161067.77,Completed,2022-07-25 08:09:00,PAY019608,CST001701
TXN010361,4,140197.62,Refunded,2022-04-28 21:01:00,PAY006863,CST000072
TXN010362,9,7525.16,Completed,2024-10-01 21:58:00,PAY003959,CST002750
TXN010363,7,82567.95,Pending,2023-04-30 18:18:00,PAY009613,CST001869
TXN010364,3,105356.76,Completed,2023-02-16 12:24:00,PAY020611,CST002263
TXN010365,6,76282.15,Completed,2022-05-08 09:02:00,PAY001296,CST002861
TXN010366,3,73480.92,Completed,2022-05-13 21:31:00,PAY017220,CST000834
TXN010367,7,136843.5,Completed,2025-12-23 21:41:00,PAY024500,CST000332
TXN010368,1,108206.91,Completed,2025-09-08 12:22:00,PAY019134,CST002357
TXN010369,3,55194.73,Completed,2023-12-17 12:44:00,PAY008229,CST001227
TXN010370,8,144206.04,Completed,2023-09-21 08:49:00,PAY023839,CST001707
TXN010371,3,16533.5,Completed,2025-03-29 14:18:00,PAY003404,CST000375
TXN010372,3,73414.3,Completed,2025-12-22 21:18:00,PAY009880,CST002605
TXN010373,7,134273.83,Failed,2024-02-16 19:46:00,PAY007142,CST002273
TXN010374,4,139696.11,Completed,2025-12-04 16:34:00,PAY013171,CST001097
TXN010375,8,10130.09,Completed,2022-07-22 15:05:00,PAY012205,CST002084
TXN010376,7,142608.44,Completed,2022-03-01 15:10:00,PAY001906,CST002728
TXN010377,7,155229.83,Completed,2024-01-15 19:24:00,PAY020549,CST002751
TXN010378,9,28277.3,Completed,2023-10-09 19:06:00,PAY009336,CST000580
TXN010379,6,181795.15,Completed,2022-03-03 17:15:00,PAY015299,CST000620
TXN010380,5,59726.47,Completed,2024-03-22 18:22:00,PAY021601,CST002170
TXN010381,2,157996.68,Completed,2024-11-26 08:07:00,PAY008960,CST000740
TXN010382,4,28922.39,Failed,2023-11-30 17:55:00,PAY006004,CST000851
TXN010383,4,88198.73,Completed,2023-08-26 17:50:00,PAY019866,CST000517
TXN010384,3,169950.08,Completed,2023-12-12 13:39:00,PAY005937,CST001251
TXN010385,8,154145.02,Pending,2023-08-14 12:24:00,PAY017057,CST002115
TXN010386,2,35362.69,Completed,2023-02-07 16:47:00,PAY017014,CST001943
TXN010387,1,83502.09,Completed,2023-10-17 09:27:00,PAY023158,CST001830
TXN010388,2,161344.42,Completed,2024-01-10 15:43:00,PAY023031,CST001437
TXN010389,5,68360.57,Completed,2023-03-08 18:34:00,PAY014139,CST002031
TXN010390,5,42391.53,Completed,2025-01-27 21:23:00,PAY017789,CST002713
TXN010391,1,163371.24,Completed,2022-07-24 16:37:00,PAY022459,CST000857
TXN010392,7,72106.33,Completed,2025-07-03 09:29:00,PAY020102,CST001976
TXN010393,2,39759.02,Pending,2025-06-26 17:07:00,PAY024197,CST000080
TXN010394,5,119016.29,Pending,2025-07-05 20:12:00,PAY010638,CST000450
TXN010395,2,13298.58,Completed,2025-02-09 12:12:00,PAY001275,CST000105
TXN010396,4,167629.86,Completed,2025-03-31 09:51:00,PAY016279,CST002586
TXN010397,6,88772.26,Completed,2022-08-16 11:37:00,PAY007272,CST000947
TXN010398,7,57301.0,Completed,2023-12-27 08:46:00,PAY009178,CST001587
TXN010399,8,60609.72,Completed,2022-08-03 12:36:00,PAY003633,CST001829
TXN010400,4,118779.17,Failed,2025-10-06 13:36:00,PAY009205,CST000959
TXN010401,8,22909.77,Completed,2022-04-13 19:31:00,PAY005744,CST001808
TXN010402,6,110389.27,Completed,2023-09-05 08:29:00,PAY000962,CST001238
TXN010403,2,81598.28,Pending,2023-08-04 14:25:00,PAY012260,CST001023
TXN010404,9,74465.82,Completed,2022-09-21 15:51:00,PAY020537,CST001853
TXN010405,3,113982.66,Completed,2025-02-10 09:25:00,PAY022591,CST001975
TXN010406,9,27924.45,Completed,2023-09-16 08:46:00,PAY017792,CST000174
TXN010407,9,64515.56,Completed,2023-06-26 20:20:00,PAY000969,CST000676
TXN010408,4,54506.13,Completed,2024-12-29 09:39:00,PAY008879,CST002040
TXN010409,5,8723.74,Completed,2024-08-03 11:54:00,PAY001256,CST000226
TXN010410,8,139900.46,Completed,2023-11-04 17:32:00,PAY021230,CST002252
TXN010411,4,150223.12,Completed,2025-07-23 13:34:00,PAY014220,CST000064
TXN010412,9,66125.56,Completed,2022-02-24 14:30:00,PAY018536,CST001383
TXN010413,5,28582.16,Completed,2025-03-11 12:37:00,PAY020464,CST002461
TXN010414,6,176529.56,Completed,2023-01-28 08:40:00,PAY010926,CST002673
TXN010415,4,36984.26,Pending,2024-07-11 19:44:00,PAY003747,CST002986
TXN010416,9,195494.44,Completed,2024-03-18 18:52:00,PAY013596,CST002442
TXN010417,10,57183.37,Completed,2022-07-30 12:09:00,PAY014199,CST001246
TXN010418,2,82390.22,Completed,2022-03-29 18:49:00,PAY009611,CST002482
TXN010419,6,42810.71,Completed,2025-09-13 14:45:00,PAY018023,CST000216
TXN010420,9,121424.68,Completed,2025-11-09 10:30:00,PAY024278,CST000803
TXN010421,10,53097.68,Completed,2025-02-27 12:49:00,PAY012507,CST001648
TXN010422,8,172253.94,Completed,2024-06-29 10:55:00,PAY019966,CST001421
TXN010423,9,161005.74,Completed,2022-09-08 20:02:00,PAY020392,CST000082
TXN010424,8,825.44,Completed,2025-07-19 17:20:00,PAY001539,CST000654
TXN010425,2,66879.63,Completed,2023-07-24 13:56:00,PAY008781,CST001989
TXN010426,1,154316.51,Completed,2022-12-11 21:27:00,PAY022465,CST001124
TXN010427,7,154514.93,Completed,2023-12-20 16:28:00,PAY019952,CST002862
TXN010428,1,69935.7,Pending,2022-09-04 17:28:00,PAY002613,CST000851
TXN010429,5,160100.15,Completed,2023-11-26 09:34:00,PAY015851,CST000340
TXN010430,8,59347.37,Completed,2022-05-29 18:02:00,PAY013666,CST000671
TXN010431,7,8894.19,Completed,2022-10-04 18:59:00,PAY000276,CST002641
TXN010432,3,78593.31,Completed,2024-04-24 12:48:00,PAY009802,CST001238
TXN010433,6,84724.43,Completed,2025-09-29 13:08:00,PAY020420,CST002587
TXN010434,3,108302.89,Pending,2025-06-16 20:34:00,PAY006393,CST001007
TXN010435,8,48291.79,Completed,2023-08-25 11:02:00,PAY000539,CST002298
TXN010436,3,58940.22,Completed,2025-09-30 17:09:00,PAY019719,CST001843
TXN010437,5,120310.86,Failed,2024-06-29 16:29:00,PAY011091,CST002696
TXN010438,2,94549.57,Completed,2024-08-02 21:34:00,PAY018080,CST002321
TXN010439,7,116522.22,Completed,2022-07-28 17:16:00,PAY005778,CST000090
TXN010440,2,26746.2,Refunded,2025-11-26 12:07:00,PAY006471,CST002910
TXN010441,6,31239.17,Completed,2025-06-23 08:38:00,PAY012675,CST001028
TXN010442,9,41031.03,Completed,2025-06-01 11:14:00,PAY014834,CST001972
TXN010443,2,153702.39,Completed,2024-10-04 12:41:00,PAY008247,CST000493
TXN010444,9,186417.68,Completed,2022-06-07 18:50:00,PAY019050,CST001718
TXN010445,5,898.57,Failed,2022-03-11 09:34:00,PAY006543,CST002958
TXN010446,2,116630.71,Completed,2024-06-22 13:11:00,PAY001411,CST002402
TXN010447,5,112445.04,Pending,2024-01-25 13:33:00,PAY023985,CST002259
TXN010448,5,162391.04,Failed,2025-02-04 13:42:00,PAY002557,CST000702
TXN010449,8,191709.2,Completed,2024-04-20 11:32:00,PAY004041,CST000017
TXN010450,7,13474.91,Completed,2025-06-03 20:19:00,PAY008576,CST000681
TXN010451,1,47920.81,Completed,2023-11-14 18:50:00,PAY005183,CST000716
TXN010452,9,146888.05,Completed,2025-05-20 15:04:00,PAY015955,CST000514
TXN010453,1,193402.52,Completed,2022-01-03 12:58:00,PAY023265,CST001250
TXN010454,5,60215.66,Pending,2023-07-23 09:50:00,PAY010816,CST002489
TXN010455,6,127921.74,Pending,2024-07-06 21:54:00,PAY022620,CST002358
TXN010456,9,25830.93,Completed,2024-05-27 21:39:00,PAY012688,CST001595
TXN010457,10,37563.57,Completed,2023-06-22 08:42:00,PAY009423,CST002937
TXN010458,4,175978.07,Pending,2025-08-23 16:08:00,PAY009374,CST000860
TXN010459,5,49423.05,Completed,2023-04-27 20:28:00,PAY008383,CST001799
TXN010460,1,99055.94,Completed,2024-05-08 08:39:00,PAY013878,CST000652
TXN010461,8,141892.78,Completed,2024-11-01 09:02:00,PAY018852,CST000900
TXN010462,3,158500.86,Completed,2023-09-22 09:27:00,PAY005646,CST001328
TXN010463,6,95157.11,Completed,2023-06-01 15:01:00,PAY012925,CST002001
TXN010464,4,32597.48,Completed,2023-04-03 17:43:00,PAY016770,CST001057
TXN010465,9,125765.71,Completed,2025-02-20 19:42:00,PAY017607,CST001063
TXN010466,10,187941.85,Completed,2023-03-12 14:51:00,PAY024681,CST002294
TXN010467,4,115180.57,Failed,2025-03-18 18:34:00,PAY009223,CST000669
TXN010468,2,91950.67,Completed,2023-05-11 11:08:00,PAY017125,CST000521
TXN010469,2,123557.18,Completed,2024-07-04 13:19:00,PAY019542,CST001635
TXN010470,3,32205.26,Completed,2024-02-24 21:50:00,PAY012558,CST000516
TXN010471,4,188809.34,Completed,2022-06-27 15:36:00,PAY015366,CST002080
TXN010472,10,133146.79,Refunded,2022-01-08 13:31:00,PAY021382,CST000583
TXN010473,8,51353.43,Completed,2022-07-17 17:25:00,PAY020105,CST002416
TXN010474,8,95002.17,Completed,2025-10-20 15:17:00,PAY008894,CST001802
TXN010475,6,166540.8,Failed,2022-10-07 11:13:00,PAY023508,CST002460
TXN010476,1,130210.7,Completed,2024-12-23 14:47:00,PAY013577,CST000694
TXN010477,2,35304.73,Completed,2025-10-04 17:08:00,PAY005423,CST000311
TXN010478,4,75658.7,Completed,2022-01-03 11:41:00,PAY020726,CST001983
TXN010479,2,63321.98,Completed,2022-06-12 18:59:00,PAY009417,CST002671
TXN010480,7,194293.08,Completed,2022-05-02 20:34:00,PAY003968,CST001107
TXN010481,8,173112.12,Completed,2024-05-21 17:11:00,PAY019961,CST001921
TXN010482,7,153535.63,Refunded,2024-06-18 10:58:00,PAY018627,CST000268
TXN010483,3,47229.51,Completed,2022-08-18 11:00:00,PAY023465,CST002333
TXN010484,8,146654.41,Completed,2025-02-16 18:14:00,PAY005262,CST000387
TXN010485,1,174522.78,Completed,2024-10-10 09:47:00,PAY019207,CST002869
TXN010486,7,73150.58,Completed,2025-11-23 18:28:00,PAY014979,CST000727
TXN010487,6,33679.87,Completed,2025-02-27 09:44:00,PAY014685,CST001413
TXN010488,8,73173.87,Completed,2025-06-12 18:29:00,PAY018618,CST000108
TXN010489,6,7095.41,Completed,2025-12-13 10:48:00,PAY000379,CST002276
TXN010490,9,63997.65,Completed,2022-02-18 21:35:00,PAY016081,CST001020
TXN010491,4,26778.11,Completed,2022-11-09 18:12:00,PAY024731,CST001191
TXN010492,2,97381.88,Failed,2023-02-20 12:46:00,PAY013477,CST001449
TXN010493,4,137705.45,Refunded,2024-04-01 13:15:00,PAY008113,CST000126
TXN010494,10,52145.86,Refunded,2023-12-27 09:24:00,PAY002359,CST000465
TXN010495,2,120229.76,Refunded,2024-01-04 20:14:00,PAY017928,CST001887
TXN010496,3,137676.52,Completed,2023-08-09 17:05:00,PAY023913,CST000206
TXN010497,7,65097.56,Completed,2023-06-15 15:00:00,PAY014511,CST001724
TXN010498,4,9148.8,Completed,2022-04-10 10:40:00,PAY018543,CST000315
TXN010499,9,66575.9,Completed,2023-02-04 21:28:00,PAY015667,CST000058
TXN010500,8,91503.08,Refunded,2023-11-03 14:35:00,PAY005695,CST000234
TXN010501,4,109563.39,Completed,2025-03-20 09:32:00,PAY014163,CST002202
TXN010502,6,115236.72,Completed,2025-10-16 11:29:00,PAY010415,CST002256
TXN010503,8,111811.41,Completed,2022-05-11 18:06:00,PAY003023,CST001064
TXN010504,1,2237.82,Completed,2022-12-31 12:24:00,PAY009680,CST000551
TXN010505,2,173542.43,Completed,2023-05-23 15:31:00,PAY024901,CST002116
TXN010506,10,101760.25,Completed,2022-09-02 11:04:00,PAY015770,CST001173
TXN010507,1,71492.88,Completed,2024-09-28 19:33:00,PAY001049,CST001325
TXN010508,2,42400.22,Refunded,2024-01-04 17:21:00,PAY015789,CST000626
TXN010509,4,60935.82,Completed,2023-03-02 10:52:00,PAY003566,CST001622
TXN010510,7,34202.84,Completed,2022-07-12 15:12:00,PAY012254,CST002507
TXN010511,5,90347.06,Completed,2022-01-31 16:52:00,PAY019661,CST000280
TXN010512,5,179593.85,Completed,2023-08-24 15:18:00,PAY014439,CST000167
TXN010513,8,198909.54,Completed,2022-04-24 13:54:00,PAY004431,CST001890
TXN010514,5,148256.09,Completed,2023-10-02 19:00:00,PAY002022,CST001442
TXN010515,3,163207.29,Failed,2022-06-02 21:30:00,PAY008630,CST001285
TXN010516,10,130661.79,Refunded,2022-07-31 10:37:00,PAY019564,CST001055
TXN010517,2,173490.76,Completed,2024-03-06 09:35:00,PAY006299,CST002114
TXN010518,2,123565.89,Completed,2025-05-12 21:04:00,PAY003466,CST000523
TXN010519,7,68806.1,Completed,2023-04-29 09:59:00,PAY019498,CST002560
TXN010520,4,3662.96,Refunded,2024-07-25 16:32:00,PAY012809,CST000128
TXN010521,1,65172.16,Pending,2023-12-03 16:55:00,PAY023965,CST000297
TXN010522,10,28754.97,Completed,2023-07-27 20:22:00,PAY020194,CST002714
TXN010523,1,113370.79,Refunded,2022-02-05 10:24:00,PAY001015,CST002924
TXN010524,6,31947.24,Completed,2023-12-03 19:59:00,PAY021431,CST001535
TXN010525,5,171597.74,Completed,2024-09-25 12:35:00,PAY024586,CST002732
TXN010526,5,92844.07,Completed,2023-09-16 20:35:00,PAY017889,CST000082
TXN010527,10,112974.48,Completed,2022-12-14 13:35:00,PAY018555,CST002169
TXN010528,3,91526.73,Completed,2023-11-18 12:53:00,PAY022189,CST001546
TXN010529,10,131961.92,Pending,2022-02-23 16:21:00,PAY014960,CST002500
TXN010530,3,122873.1,Completed,2022-04-07 15:12:00,PAY013712,CST002513
TXN010531,6,133290.76,Completed,2024-11-24 19:30:00,PAY000160,CST001408
TXN010532,4,99028.48,Completed,2025-05-06 13:20:00,PAY015476,CST002514
TXN010533,4,112069.76,Completed,2024-08-26 15:53:00,PAY016259,CST001354
TXN010534,7,87637.11,Completed,2024-03-23 20:43:00,PAY023675,CST000895
TXN010535,2,17156.37,Completed,2022-12-03 15:25:00,PAY000050,CST001500
TXN010536,8,171022.78,Pending,2023-01-30 09:45:00,PAY021409,CST000544
TXN010537,3,94110.13,Completed,2024-08-16 16:05:00,PAY006212,CST000100
TXN010538,1,139937.86,Pending,2024-05-15 11:51:00,PAY005088,CST002955
TXN010539,5,164141.56,Pending,2023-11-29 15:26:00,PAY007511,CST002427
TXN010540,3,173818.75,Completed,2024-09-01 08:36:00,PAY022426,CST002869
TXN010541,6,98147.53,Completed,2023-03-15 14:59:00,PAY004288,CST000106
TXN010542,6,161771.27,Completed,2022-06-04 17:45:00,PAY013761,CST000518
TXN010543,4,147948.04,Completed,2023-06-17 14:45:00,PAY017011,CST000016
TXN010544,4,161746.23,Pending,2023-11-01 21:52:00,PAY022746,CST000525
TXN010545,1,104620.99,Completed,2025-08-17 10:52:00,PAY006545,CST002968
TXN010546,3,91761.05,Completed,2023-04-09 17:16:00,PAY009658,CST002378
TXN010547,4,193325.38,Completed,2023-10-22 08:03:00,PAY010169,CST000984
TXN010548,2,188259.62,Completed,2022-07-28 12:28:00,PAY019072,CST000680
TXN010549,1,96150.2,Completed,2024-12-06 20:17:00,PAY010492,CST000727
TXN010550,2,96231.37,Completed,2025-04-01 21:11:00,PAY016371,CST000176
TXN010551,2,198354.75,Completed,2024-02-03 21:52:00,PAY002825,CST001010
TXN010552,3,44786.23,Completed,2023-04-03 11:27:00,PAY017307,CST001986
TXN010553,8,68360.12,Completed,2025-03-21 19:07:00,PAY011578,CST002054
TXN010554,2,89078.22,Completed,2025-06-22 17:12:00,PAY019224,CST001059
TXN010555,8,101717.05,Completed,2025-10-13 21:50:00,PAY021034,CST002687
TXN010556,10,61605.44,Completed,2025-10-05 21:58:00,PAY021472,CST000233
TXN010557,3,33445.58,Refunded,2025-01-08 09:45:00,PAY024816,CST001816
TXN010558,5,120528.65,Completed,2022-01-11 09:29:00,PAY020670,CST001088
TXN010559,9,169155.51,Completed,2024-03-24 18:13:00,PAY006701,CST000686
TXN010560,6,139423.76,Completed,2022-04-15 15:44:00,PAY024642,CST000154
TXN010561,10,171677.64,Completed,2024-06-14 18:46:00,PAY020245,CST001490
TXN010562,6,48799.24,Refunded,2024-10-18 17:15:00,PAY009203,CST002421
TXN010563,4,85878.55,Completed,2025-09-19 17:30:00,PAY010077,CST001689
TXN010564,4,101442.08,Refunded,2023-10-25 15:30:00,PAY015892,CST001267
TXN010565,7,144006.2,Completed,2022-02-04 11:17:00,PAY017965,CST000725
TXN010566,6,21401.71,Completed,2022-09-05 17:39:00,PAY021741,CST002265
TXN010567,8,120443.78,Completed,2025-12-30 12:12:00,PAY017146,CST001242
TXN010568,7,12109.21,Refunded,2023-05-20 21:01:00,PAY023876,CST001470
TXN010569,9,145263.41,Completed,2024-04-20 13:07:00,PAY014076,CST001112
TXN010570,5,54327.52,Completed,2023-05-30 11:25:00,PAY002870,CST002209
TXN010571,2,54438.72,Completed,2024-08-03 18:57:00,PAY012347,CST000078
TXN010572,4,73364.76,Completed,2023-09-30 08:33:00,PAY023594,CST001563
TXN010573,3,38186.42,Completed,2023-11-06 16:41:00,PAY023404,CST000140
TXN010574,6,178614.81,Completed,2024-06-06 10:51:00,PAY000235,CST001578
TXN010575,7,120898.92,Completed,2023-12-06 15:53:00,PAY003253,CST002763
TXN010576,8,127635.75,Completed,2023-02-17 14:05:00,PAY014465,CST000351
TXN010577,9,32153.41,Refunded,2024-05-14 13:48:00,PAY013651,CST002228
TXN010578,7,31325.45,Completed,2025-06-01 19:03:00,PAY022273,CST002263
TXN010579,6,102801.93,Completed,2025-04-30 20:09:00,PAY011261,CST002827
TXN010580,3,102014.92,Completed,2024-04-12 11:06:00,PAY013033,CST000128
TXN010581,3,4143.75,Failed,2023-04-23 20:53:00,PAY007025,CST001252
TXN010582,10,85993.04,Failed,2025-06-19 12:29:00,PAY017528,CST001629
TXN010583,1,184354.0,Completed,2022-08-01 18:34:00,PAY015909,CST000601
TXN010584,4,128564.7,Completed,2022-10-30 17:10:00,PAY006715,CST001100
TXN010585,9,169017.23,Completed,2024-07-27 16:58:00,PAY004450,CST001964
TXN010586,4,139938.43,Completed,2023-12-22 13:45:00,PAY024906,CST000347
TXN010587,10,88993.85,Completed,2024-01-07 12:42:00,PAY024091,CST001904
TXN010588,1,189391.49,Completed,2024-07-19 08:37:00,PAY008194,CST001554
TXN010589,6,23113.06,Completed,2024-11-24 16:09:00,PAY021851,CST000878
TXN010590,10,173287.81,Completed,2022-12-27 18:20:00,PAY009883,CST000036
TXN010591,6,78305.44,Pending,2024-07-30 21:32:00,PAY004221,CST002538
TXN010592,1,192500.01,Completed,2025-09-30 21:38:00,PAY002322,CST000547
TXN010593,4,142076.67,Completed,2023-07-23 14:43:00,PAY024052,CST000944
TXN010594,8,55828.11,Completed,2023-09-05 14:14:00,PAY004813,CST000382
TXN010595,7,152936.68,Completed,2025-10-01 14:09:00,PAY013457,CST001894
TXN010596,6,119900.84,Pending,2025-07-18 14:44:00,PAY010580,CST002672
TXN010597,8,42658.87,Completed,2022-07-27 20:17:00,PAY023431,CST002427
TXN010598,4,30088.96,Completed,2022-03-16 09:10:00,PAY000226,CST001940
TXN010599,8,41000.32,Completed,2025-06-25 20:36:00,PAY001954,CST001313
TXN010600,7,195276.01,Completed,2024-09-24 08:04:00,PAY022499,CST002479
TXN010601,6,9216.81,Completed,2023-05-03 17:20:00,PAY015092,CST002914
TXN010602,2,127036.45,Completed,2023-01-12 09:10:00,PAY013709,CST002793
TXN010603,7,97762.71,Completed,2022-08-10 10:57:00,PAY015837,CST000805
TXN010604,7,12987.43,Completed,2025-01-27 21:42:00,PAY001302,CST000671
TXN010605,4,171566.91,Pending,2023-02-02 19:06:00,PAY021001,CST002913
TXN010606,8,70801.81,Completed,2025-05-11 21:27:00,PAY007495,CST002536
TXN010607,1,177433.95,Completed,2023-11-15 11:22:00,PAY004122,CST000897
TXN010608,3,103580.68,Completed,2024-08-12 14:52:00,PAY015374,CST002647
TXN010609,3,11180.13,Failed,2023-12-05 19:10:00,PAY018176,CST001735
TXN010610,9,81230.34,Completed,2024-08-30 21:46:00,PAY015884,CST001488
TXN010611,6,184302.91,Completed,2024-10-15 15:33:00,PAY003498,CST002802
TXN010612,8,141291.48,Completed,2023-10-05 10:05:00,PAY012237,CST001339
